780	465	4.5	113	9.52
780	360	3	99	7.905
760	320	?	84	8.1
680	465	3	?	5.15
740	320	3	110	7.3
740	530	3.5	100	6.8
730	590	3.5	114	?
?	?	?	?	?
760	300	2.5	87	5.9
740	435	3.5	96	6.2
750	310	2.5	88	6.6
790	450	4	?	6.2
?	?	?	?	7
?	?	?	?	8.24
?	?	?	?	7.23
670	390	3	96	7.5
?	?	?	?	?
750	360	3.5	?	?
760	350	2	81	?
770	515	3.5	105	7.88
800	580	?	107	9.58
?	?	?	?	7.5
750	535	?	108	6.8
790	435	?	94	8
?	?	?	?	7.8
750	440	3	100	6.9
800	575	3	95	7.06
?	?	?	?	?
705	395	3	100	6.64
760	465	3	?	6.7
750	420	3	?	?
?	?	?	87	8.48
800	520	3	100	7.7
730	620	3.5	109	6.111
644	310	2	?	5.47
?	?	?	?	8.3
720	280	3	76	7.5
800	670	4	?	8.23
780	320	3	?	9.56
790	700	3.5	117	8.53
